pas.r,pas.c,pas.l,pat.r,pat.c,pat.l,pvn.r,pvn.c,ao.CQ,mi.CQ,po.CQ,ti.CQ,rv.E_pas,rv.E_act,rv.v_ref,rv.k_pas,ra.E_pas,ra.E_act,ra.v_ref,ra.k_pas,T,sas.r,sas.c,sas.l,sas.v_ref,sat.r,sat.c,sat.l,sat.v_ref,svn.r,svn.c,svn.l,svn.v_ref,pas.v_ref,pat.v_ref,pvn.l,pvn.v_ref,ao.RRA,mi.RRA,po.RRA,ti.RRA,lv.E_pas,lv.E_act,lv.v_ref,lv.k_pas,lv.v,la.E_pas,la.E_act,la.v_ref,la.tpwb,la.k_pas,la.v,rv.v,ra.tpwb,ra.v,la.delay,ra.delay,lv.tr,rv.tr,la.tpww,ra.tpww,lv.td,rv.td,sas.v,sat.v,svn.v,pas.v,pat.v,pvn.v
0.001323315642774105,0.21462175346910956,2.885967333242297e-05,0.41125796191394326,3.2420657761394978,0.0016784296610392628,0.003990545935928822,13.458741613198072,286.4303932990879,528.8827605545521,390.3566140681505,476.6114443540573,0.9184560740459713,0.7434141315054148,49.0812873095274,0.014633946458369494,0.43221124401316047,0.32036933582276106,28.27406421303749,0.023206650859750808,0.5609540259838104,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.08414310389757156,0.08414310389757156,0.1682862077951431,0.1682862077951431,0.050485862338542936,0.050485862338542936,0.25242931169271465,0.25242931169271465,1.1254512602810431,22.509025205620862,288.3968854470173,3.019329036569209,45.60983767087795,189.3394713796336
0.002999845800921321,0.13435889940708876,7.672858123853803e-05,0.16267714385874568,5.399017366021871,0.00232298503536731,0.007319848939776421,23.523643255233765,358.1881998106837,303.5782355815172,282.8058853279799,370.12406811118126,0.615929494444281,3.10688234847039,39.27211541682482,0.02719015456281043,0.7380119245499372,0.14870643615722656,17.30957429856062,0.011740668843160383,0.8353302537649869,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.12529953806474803,0.12529953806474803,0.25059907612949606,0.25059907612949606,0.07517972283884881,0.07517972283884881,0.3758986141942441,0.3758986141942441,0.858754088579563,17.17508177159126,220.05573519851302,1.4422656775360962,57.955352967291816,252.5128102964882
0.002840951532125473,0.23620163071900607,3.223571091145277e-05,0.28168490233831106,3.380410831049084,0.0024922760149464008,0.004747297246009112,25.65200607990846,439.5269357599318,555.3778611123562,294.61665134876966,330.75746186077595,0.40472308331169193,0.7657758871093392,54.79568377137184,0.01661076153318677,0.3104174928739667,0.2557062339037657,11.087002102285624,0.021925393249397164,0.4747061005979777,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.07120591508969665,0.07120591508969665,0.1424118301793933,0.1424118301793933,0.04272354905381799,0.04272354905381799,0.21361774526908994,0.21361774526908994,0.8552221856910946,17.104443713821894,219.150685083343,2.5250609360913647,36.137529243295596,274.22705883775706
0.001478419130668044,0.13624578818678856,7.334985944628716e-05,0.3842759125120937,5.023404825106263,0.001423550668079406,0.008076967891305686,16.457806159742177,203.7450146395713,380.1238778978586,355.6563028600067,422.30475060641766,0.7932772908918561,3.4437407660763713,24.995478354394436,0.024060513155694116,0.6142078214325011,0.2086171628907323,24.49755197390914,0.013114401573931797,0.7777588514983653,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.1166638277247548,0.1166638277247548,0.2333276554495096,0.2333276554495096,0.06999829663485288,0.06999829663485288,0.3499914831742644,0.3499914831742644,1.0046245431102172,20.092490862204347,257.4350391719932,1.7109482838480485,63.0829472160005,206.6739499228438
0.0017723376210778952,0.1898760025575757,3.948065935820341e-05,0.17447924827225506,3.998163424059748,0.001085688596125692,0.004129770666360855,15.031401098240167,281.1613017693162,235.08232608437538,489.96565570123494,544.5012856274843,0.6313239965308459,2.0046209941385316,34.55826196819544,0.013097797832731156,0.6405410184524953,0.3704540147446096,29.89225709810853,0.02876824881338328,0.6082106305658818,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.09123159458488227,0.09123159458488227,0.18246318916976453,0.18246318916976453,0.05473895675092936,0.05473895675092936,0.2736947837546468,0.2736947837546468,1.0628162951521303,21.256325903042605,272.34667563273337,2.5225413697067376,53.11641547214921,199.69522532721595
0.0024083079993724825,0.09008873149752616,6.295945516228676e-05,0.39460658274590965,2.798572101816535,0.0017161327119916674,0.006800466232001782,24.856206439435482,385.353742307052,409.7993779927492,247.4680063314736,202.45483629405499,0.8492903813160957,2.2006964911008255,44.43720169365406,0.02507406666333787,0.4441110547631979,0.16705385083332658,15.851599927991629,0.01620949212905299,0.8587660444527865,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.12881490666791798,0.12881490666791798,0.25762981333583596,0.25762981333583596,0.07728894400075079,0.07728894400075079,0.38644472000375396,0.38644472000375396,0.8813243260040972,17.626486520081944,225.8393585385499,0.9924673820952666,30.83062089259159,273.82974234067717
0.002153908096253872,0.2073427153006196,6.892891155183315e-05,0.4436877273302525,2.3722084660083054,0.0021777954104356466,0.003615319769829512,12.270250566769391,310.32887222245336,326.61520279943943,453.784059220925,270.67475728690624,0.5454803820606322,2.922655572462827,45.06369709968567,0.02971758961581252,0.3949623596854508,0.13985898904502392,25.435401685535908,0.024606544278122484,0.4177750787883997,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.06266626181825995,0.06266626181825995,0.1253325236365199,0.1253325236365199,0.03759975709095597,0.03759975709095597,0.18799878545477983,0.18799878545477983,1.1882321244748066,23.764642489496133,304.4844818966692,3.079640938700378,35.234178815777135,182.24882373488242
0.0015404006224125624,0.1186766928434372,3.35141784325242e-05,0.22726888837292789,4.484625181928276,0.0015332394756376743,0.006195172134786845,22.174663603305817,424.54463546164334,501.94564685225487,208.79358118399978,576.2847501784563,0.936520620249212,1.2771919249091297,35.17697434872389,0.012125729648765175,0.716178703121841,0.3432592125609517,18.89978177845478,0.010443932380626908,0.6946810613572598,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.10420215920358897,0.10420215920358897,0.20840431840717794,0.20840431840717794,0.06252129552215338,0.06252129552215338,0.3126064776107669,0.3126064776107669,0.8987301569895176,17.974603139790354,230.29960272856388,1.3332290348772384,50.3808486724193,249.11298626735976
0.0012093806248158216,0.25244093243032695,5.519331257045269e-05,0.33776867588050663,5.480006463453173,0.0009811540188267827,0.00527287108451128,28.415736643131822,500.59605073183775,456.3131857663393,342.8827278316021,454.5837502926588,0.49193935493938634,2.7170244773617016,25.61836887151003,0.02120418505919259,0.5373798906803131,0.23605595668777823,14.288836307823658,0.026438448969502933,0.6562801344692707,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.0984420201703906,0.0984420201703906,0.1968840403407812,0.1968840403407812,0.05906521210223436,0.05906521210223436,0.2953260605111718,0.2953260605111718,0.7811364905625877,15.622729811251755,200.1662257066631,2.4648853004121616,53.50791271402636,277.457109977084
0.002596325121819973,0.16395172119140627,5.0388488866388796e-05,0.2363129190355539,2.864696108922362,0.0020374287226237356,0.00869338493049145,19.14192902762443,254.78617562912405,281.61771073937416,406.8556177895516,398.4749812632799,0.7074449281394483,1.487043961812742,55.427575930953026,0.018139494895764625,0.3588031898252666,0.28314496809616685,20.204429402947426,0.018528610137512905,0.9506877285987139,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.14260315928980707,0.14260315928980707,0.28520631857961415,0.28520631857961415,0.08556189557388424,0.08556189557388424,0.42780947786942125,0.42780947786942125,0.9920953258654847,19.841906517309692,254.22442725303046,2.033196703269941,35.52564524608646,237.38272895443797
0.0025061141438782217,0.2535268907994032,7.204675117135048e-05,0.4166363346949219,4.236145216412842,0.0015472995080985127,0.0065924697294831285,29.17952278163284,215.45480485074222,487.51228228211403,401.48342745378613,282.120818272233,0.5967432252317668,1.7579867558553814,22.542617209255695,0.02816705467125121,0.25900054862722754,0.36072339792735875,13.194157760590315,0.028729132985936476,0.7539358773827552,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.11309038160741328,0.11309038160741328,0.22618076321482655,0.22618076321482655,0.06785422896444797,0.06785422896444797,0.33927114482223986,0.33927114482223986,0.7878358871165795,15.756717742331588,201.8829460736235,2.4967197865107,41.71734030659083,287.35844020382683
0.001174339698627591,0.1622286134585738,3.028515564650297e-05,0.1716879873070866,2.5634165542200207,0.002178573835082352,0.003265547052025795,18.072842746507376,451.0601531714201,262.81986124813557,337.64540855772793,564.6944221109152,0.8839120386820287,2.089523955760524,52.66386531293392,0.011234483424919657,0.5626049172133207,0.15738343098200858,22.234776932746172,0.016326734180406664,0.5035876705497504,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.07553815058246256,0.07553815058246256,0.15107630116492513,0.15107630116492513,0.045322890349477535,0.045322890349477535,0.2266144517473877,0.2266144517473877,1.0237679856921365,20.475359713842728,262.34054633360995,2.0760557602764043,32.804297527546346,231.27997267903245
0.001575923966243863,0.20915650717914105,6.466852828860283e-05,0.34939130401238794,3.614674834348261,0.002106377313286066,0.008343603920191527,12.132065119221807,373.64428327418864,320.3184984624386,203.08211757801473,492.7426937967539,0.37582684058696036,0.6525140094337984,43.1009978055954,0.022149245046894993,0.6826194794848561,0.2655599049758166,27.155013661831617,0.02055810538817849,0.882930813357234,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.13243962200358508,0.13243962200358508,0.26487924400717017,0.26487924400717017,0.07946377320215106,0.07946377320215106,0.3973188660107553,0.3973188660107553,1.1537686034281724,23.07537206856345,295.6532046284692,3.016477639824901,52.13122919341192,174.96994786630236
0.002243636388331652,0.11767592545598746,4.1024654679000375e-05,0.2970579972025007,4.784517105855047,0.0010368217173032462,0.00567016038671136,22.60813973331824,269.62774796411395,545.6458870321512,448.2074236497283,360.472559556365,0.8221326425578446,3.1964100267970936,32.9010109230876,0.019753457121944054,0.4864975460804999,0.21840872964821756,18.744500894099474,0.014403558442633597,0.5800810116529465,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.08701215174794197,0.08701215174794197,0.17402430349588394,0.17402430349588394,0.05220729104876518,0.05220729104876518,0.2610364552438259,0.2610364552438259,0.8854841083157369,17.70968216631474,226.90530275590757,1.3025020240328022,52.95767328999308,250.23935565543604
0.0024443158321082593,0.18114013798534873,3.5613804437220097e-05,0.27000078070908784,5.241097453422844,0.0014459103640168903,0.007723624169826508,14.498924726620317,434.8869043868035,216.38017781078815,253.25361150316894,315.78816436231136,0.45749212415888907,2.46880529941991,37.28313896805048,0.015021500893084332,0.40683136135339737,0.2456114657688886,27.546929866075516,0.026086913187294267,0.7057891938090324,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.10586837907135485,0.10586837907135485,0.2117367581427097,0.2117367581427097,0.0635210274428129,0.0635210274428129,0.3176051372140646,0.3176051372140646,1.045101787633031,20.902035752660623,267.8073330809642,2.3663735252572735,68.46850397163927,189.4106518818456
0.0018615661952644587,0.10104380082339048,7.007640306651593e-05,0.3236207091901451,3.0989243255928156,0.0025013547173701224,0.005146883212029935,25.05335825914517,320.4952359199524,441.1002792418003,495.4455330967903,437.4244663864374,0.7418512728530915,1.374298139521852,47.47381456196308,0.02305225958551839,0.7282279576174915,0.29276258149184287,16.63137536495924,0.0189582727397047,0.4117255421727896,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.06175883132591844,0.06175883132591844,0.12351766265183688,0.12351766265183688,0.03705529879555106,0.03705529879555106,0.1852764939777553,0.1852764939777553,0.8724389833742321,17.448779667484644,223.562489489647,1.10193188583284,33.79527985217342,273.21908012148793
0.0013877236936241388,0.22533715434372426,4.950812117010355e-05,0.20162051459774374,2.1370162257924674,0.001790061267931014,0.007200043369084598,26.820092908106744,244.44357031024992,599.1776172071695,361.1026360653341,509.0752091258764,0.5164710306189955,2.8106170577695595,57.032355815172195,0.014003445221523754,0.5182478395290673,0.12993628601543605,11.557262390851974,0.022926797717185688,0.9397846721857785,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.14096770082786678,0.14096770082786678,0.28193540165573355,0.28193540165573355,0.08458062049672006,0.08458062049672006,0.4229031024836003,0.4229031024836003,0.8566570165500815,17.13314033100163,219.51836049095837,2.4129581794747508,22.883624303831134,287.195259678184
0.0028064103536307814,0.14506675254553558,5.282755456864834e-05,0.45012599146924903,4.722584777511656,0.0011463356455788014,0.0037764181159436706,15.635053954552859,490.43001821264625,373.92058596014977,299.75721635855734,237.74274922907352,0.9655708627495916,1.031094830413349,26.91919144243002,0.026570639830858445,0.3393688155338168,0.333276312565431,23.092843405902386,0.012045547352970577,0.6632183408737182,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.09948275113105773,0.09948275113105773,0.19896550226211546,0.19896550226211546,0.05968965067863464,0.05968965067863464,0.29844825339317316,0.29844825339317316,1.0308624886926374,20.617249773852745,264.1585127274883,1.8692984194456224,60.85419371009539,201.46988288042527
0.0029015744794160126,0.2240600671246648,4.6132819708436726e-05,0.34572014302946624,2.703749862127006,0.0008898743035271763,0.007968560613691809,13.34651899524033,396.7425402253866,522.5860554724932,266.472162399441,261.58238127827644,0.6729015392251314,3.012841457431205,41.51258401572704,0.017241263142580166,0.6463777869939804,0.19613349973224103,29.369889739900827,0.02162965139634814,0.7444008533656596,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.11166012800484894,0.11166012800484894,0.22332025600969788,0.22332025600969788,0.06699607680290937,0.06699607680290937,0.33498038401454683,0.33498038401454683,1.1442144806738752,22.884289613477506,293.20496067268056,3.204659666810025,38.670871804571426,190.89100376178658
0.0012968235798180103,0.12410765245556832,5.620532948151231e-05,0.24305369812995192,3.9181197596713897,0.001959430054668337,0.004545300140976906,23.981205383781344,336.7433264385909,347.27847650647163,374.23253026790917,591.4095923304558,0.4727550101000816,1.1884415561100468,31.391371078789234,0.02468002751509845,0.46561049623414874,0.274045443860814,15.280521269887686,0.013405871050458401,0.4435328654199839,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.06652992981299757,0.06652992981299757,0.13305985962599515,0.13305985962599515,0.03991795788779855,0.03991795788779855,0.19958978943899272,0.19958978943899272,0.8764340912477624,17.528681824955246,224.5862358822391,1.3596522199598642,42.924671637093695,262.72432434450434
0.00195390172675252,0.26950589854270224,3.8989391919225455e-05,0.4334754068311303,5.117820947431028,0.002245840233843773,0.006967237662523986,27.970073788426816,239.1610230319202,292.9109428077936,508.2815287169069,463.6593349277973,0.9487386866472662,2.626065583014861,21.59380327910185,0.013728347165479323,0.28889427008107305,0.17807267070747912,10.358983222395182,0.02970729053585417,0.8910303760319949,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.13365455640479923,0.13365455640479923,0.26730911280959846,0.26730911280959846,0.08019273384287953,0.08019273384287953,0.4009636692143977,0.4009636692143977,0.7922589011619291,15.845178023238581,203.0163434227443,2.6689805879512454,50.68299000194011,276.9942490629638
0.002347714649513364,0.1697385348379612,6.669735050573945e-05,0.21342341354116795,3.459932411275804,0.0016145657517015932,0.004390864346176386,16.704781978856772,517.5661249551922,467.583554238081,219.57852859050035,383.3303079009056,0.5842195160780103,1.5766115517355501,51.79375022649765,0.025693628746096972,0.6083949534222484,0.3496733990032226,23.818406518548727,0.015235658329979515,0.6426650656759739,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.09639975985139608,0.09639975985139608,0.19279951970279216,0.19279951970279216,0.05783985591083765,0.05783985591083765,0.2891992795541882,0.2891992795541882,1.0349421660829354,20.698843321658707,265.2039300587522,2.195869586411792,44.76037430282918,216.10604056426516
0.0020894094202667476,0.24162379000335935,6.154113798215985e-05,0.1883339710626751,3.00317845325917,0.0012134917489252982,0.006074720442295075,30.732203057967126,177.30778604745865,393.8340790569782,479.1321150492877,340.61124473810196,0.8684587521106006,0.8545865811640396,58.66658367216587,0.029096844880518502,0.5588802262209356,0.3146660828497261,14.967073388397694,0.024261342104109004,0.8013225291669368,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.12019837937504052,0.12019837937504052,0.24039675875008104,0.24039675875008104,0.07211902762502431,0.07211902762502431,0.36059513812512156,0.36059513812512156,0.783517564086284,15.67035128172568,200.77637579711026,2.366456042109099,29.413038327675487,300.99026098729314
0.0017336844019591809,0.152972192466259,4.414262897893786e-05,0.4048288348689675,5.63328187894076,0.001857217317447066,0.003401644550263882,19.38542427821085,467.31088790111244,569.1139776259661,193.01788620650768,406.37577548623085,0.6658859153371306,3.353516501071863,28.475943244993687,0.011496439340821465,0.364654203876853,0.14306529494933784,20.931525602936745,0.010764108591319061,0.5266023776680231,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.07899035665020346,0.07899035665020346,0.15798071330040692,0.15798071330040692,0.04739421399012208,0.04739421399012208,0.23697106995061037,0.23697106995061037,0.9292173273168697,18.584346546337393,238.11194012494786,1.7768051479662372,65.43178914464859,225.16590170878303
0.0010160672478377818,0.19564817938953638,7.517521940544247e-05,0.2749539994355291,4.344809438847005,0.002354504629038274,0.008848490048199893,10.581809693947434,368.3590813539922,414.15553614497185,327.19114823266864,534.630711376667,0.7545592426136137,1.9151795222889632,38.26792385429144,0.020583411674983797,0.3891484783962369,0.30929669202305377,26.00678790360689,0.027348822106688278,0.8429525942355394,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.1264428891353309,0.1264428891353309,0.2528857782706618,0.2528857782706618,0.07586573348119854,0.07586573348119854,0.3793286674059927,0.3793286674059927,1.1795529647504392,23.591059295008783,302.26044721730005,2.8847173755869178,64.06166068584595,156.02256246150793
0.0026608552429825067,0.10716789990663528,2.7166698705404996e-05,0.3763338226638734,2.217483684979379,0.0012990603295154868,0.005521932151168585,21.29798305267468,296.76649891771376,239.41256739199162,432.114220270887,218.36398020386696,0.39248137532733385,2.2915073221549394,48.381048291921616,0.017510175938906147,0.6946411156095564,0.2313848074991256,19.422451928257942,0.017604198510523885,0.5507340355217457,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.08261010532826185,0.08261010532826185,0.1652202106565237,0.1652202106565237,0.04956606319695711,0.04956606319695711,0.24783031598478555,0.24783031598478555,0.9606434290991105,19.21286858198221,246.16487870664707,1.2868767356957544,26.62763913887403,255.74709340770184
0.00265466196089983,0.2453440217860043,4.027096096426249e-05,0.45254617549479004,5.424448316916823,0.0016338750932365655,0.008383167933672667,24.182545077521354,454.53103580512106,446.3893126696348,515.8965393900871,584.6274767071009,0.7834650073666127,0.9219940351787954,56.42022918909788,0.028932065338418814,0.7237601107917726,0.17475404031574726,22.747661117464304,0.017089703863866625,0.6524554474651814,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.0978683171197772,0.0978683171197772,0.1957366342395544,0.1957366342395544,0.05872099027186632,0.05872099027186632,0.2936049513593316,0.2936049513593316,0.8456279726207414,16.91255945241483,216.69216798406498,2.593372096718973,57.33831541025458,255.61795708392592
0.0010416084360331298,0.14819724133238196,6.213741527497769e-05,0.1943520535994321,3.2767087828367947,0.0022784310533665118,0.005806428406387568,12.827330600470304,207.86099350079894,221.1305633187294,232.4739511590451,268.36228035390377,0.4158387540467084,3.2861199446953835,26.30817323923111,0.011644252019519916,0.4180209431797266,0.34641598258167505,11.822507735341787,0.027931970878581514,0.9556136424094438,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.14334204636141656,0.14334204636141656,0.28668409272283313,0.28668409272283313,0.08600522781684994,0.08600522781684994,0.4300261390842497,0.4300261390842497,1.1448722183343067,22.897444366686138,293.3735059481661,2.1208363054403594,46.89266066302334,183.57068049834967
0.0017086276840418578,0.20042038427665831,3.142000589519739e-05,0.32604091169312593,1.9527378473430872,0.0019272731338627635,0.0067287320271134385,17.14657018473372,263.4041066747159,363.5899659246206,274.0631411317736,390.6068775802851,0.8394788515660914,1.8477885405765846,36.647704765200615,0.020106068970803172,0.3350475961342454,0.199696300085634,16.278258506208658,0.013933566196848636,0.43145092584192757,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.06471763887628913,0.06471763887628913,0.12943527775257826,0.12943527775257826,0.03883058332577348,0.03883058332577348,0.1941529166288674,0.1941529166288674,1.060759114870504,21.21518229741008,271.81952318556665,2.6574718678414295,25.892305881522333,227.35475765278895
0.0020951182320714,0.10345041504129768,7.414652149379253e-05,0.26273233818821606,4.547583742812275,0.0008709984553977847,0.003305105343461037,27.8511400828138,378.4793682396412,588.3114010095596,387.1466442011297,456.372919306159,0.6424390632472934,2.358931318088435,46.83727640658617,0.017970304110003634,0.5295191989280283,0.2775470302440226,27.82377189025283,0.02102322322042845,0.6821064411103726,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.10231596616655587,0.10231596616655587,0.20463193233311175,0.20463193233311175,0.06138957969993353,0.06138957969993353,0.30694789849966764,0.30694789849966764,0.8046497896434595,16.09299579286919,206.1915085961365,1.0405169337688593,45.74015377549892,280.13017511208307
0.002342681035399437,0.21788710506632925,5.436491224169731e-05,0.2946332301944494,4.053954013809561,0.0013195947126485405,0.007251276779919863,19.58428077539429,328.06470305658877,274.66939836740494,314.1313732136041,413.65535221993923,0.9253952652495356,3.0801885701250287,43.72040834277868,0.01707644560061954,0.5747615210711956,0.3047573883086443,18.384040780365467,0.019418492650662547,0.5956279326975346,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.08934418990463018,0.08934418990463018,0.17868837980926036,0.17868837980926036,0.05360651394277811,0.05360651394277811,0.26803256971389056,0.26803256971389056,0.9557712115945283,19.115424231890564,244.91637297109787,2.603127780000872,48.43315674409081,233.97614706132535
0.0019786494579166177,0.1320383951626718,5.119784622639418e-05,0.35665518318302925,2.38679175786674,0.0023883200848475094,0.0039243526719510554,30.21049175504595,431.39764396473765,499.99812357127666,424.66880874708295,333.3278302103281,0.5553021501749755,1.121061429195106,33.519393652677536,0.02482764959841594,0.2555035459809005,0.2269065985456109,27.434277907013893,0.025612032482927663,0.8724328792840241,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.13086493189260362,0.13086493189260362,0.26172986378520724,0.26172986378520724,0.07851895913556217,0.07851895913556217,0.39259479567781086,0.39259479567781086,0.801321132205223,16.02642264410446,205.3385401275884,1.32256445382891,23.907333421898386,302.6038182203747
0.0012706071939319373,0.2615833959169686,6.973190847039223e-05,0.16926320182159543,3.7996490065008395,0.0018229679629206655,0.007871564447879793,21.737248350400478,485.5705864261836,541.8650895357132,466.0483067855239,211.57876811921597,0.6963190589752049,2.55870199801866,23.17564584314823,0.013251042461159638,0.4987550009973347,0.3189612156711519,21.887134201824665,0.011253273629687725,0.4796228686720133,0.003,0.08,6.2e-05,0,1.07,1.6,0.0017,0,0.075,20.5,0,0,0,0,0,0,0,0,0,0,1.7,2.5,40,0.015,20,0.5,0.25,20,0,0.015,20,20,0,20,0.071943430300802,0.071943430300802,0.143886860601604,0.143886860601604,0.0431660581804812,0.0431660581804812,0.215830290902406,0.215830290902406,0.9170778088344411,18.341556176688822,235.00118851382553,2.9986540944375704,43.557172315271885,249.18435109094176
