# pat.r,pat.c,rv.E_pas,rv.E_act,rv.k_pas,ra.E_pas,ra.E_act,ra.k_pas,T
0.31416783995126907,3.934867680684376,0.8120578016345723,2.4765162743359648,0.009938651694595355,0.4238402883656748,0.25394391950319867,0.021701090064370047,0.6534581556517151
0.33345926747496346,3.4523336643262126,0.8101643009194829,1.958114570223248,0.016170117100395048,0.2736124379225357,0.15999236985870685,0.016243516133761227,0.6536949471875021
0.2935274868354179,2.8383710746440016,0.7684248687490817,2.26081063213862,0.016858560601087272,0.41691561910806724,0.33919650075153934,0.022760676855393867,0.6534626327811525
0.3243199213285491,3.899244945914538,0.27656406803743605,2.9527605568251953,0.025719777998719093,0.7277885587214936,0.19446338169804867,0.018310147780939718,0.6537173365695746
0.3344140441859482,3.624825748529951,0.6663780731094963,2.5496710090940438,0.017519810800764313,0.4536247419026715,0.07627596235179349,0.017090818562910552,0.6532084917219321
0.3067073888043156,3.105114332713732,0.896279726786092,2.363872740015031,0.010214264065008881,0.146649013641156,0.26631604818734955,0.01684529676488295,0.653337782966425
0.32989521421176904,3.6518183171017964,0.5130472029655692,2.424193529277712,0.02436610614722139,0.35609197663248005,0.32651182824546693,0.018169642646231908,0.6538121826496102
0.2899596292507832,2.8849903506315933,0.3286838380372983,2.988452501206288,0.02135847819546342,0.5371732310350188,0.2541226877858945,0.02095257760687359,0.6532674388732786
0.34086982797706916,4.172512571380889,0.8610014082307373,2.5389164244243156,0.019669163825977328,0.37518520245362774,0.23535692185210247,0.015347934790054496,0.6536318946904313
0.316388333373463,3.5059227927528918,0.1985589614681706,1.8643654030332557,0.025354270928485013,0.5562171721276294,0.383244106848433,0.02914707660998911,0.6530217539914656
0.3230338467500582,3.7967867962556765,0.4767703506476456,2.4916209855223848,0.019748285494405923,0.6231316092123682,0.28764790350553066,0.024451904731655875,0.6535660692950411
0.31202347419026466,3.1450715793553488,0.6245831352718287,2.3028030872030865,0.0209820581705132,0.229760748243246,0.1599193648975874,0.013408124735476264,0.653732679096002
0.30158853740890873,2.512642781375547,0.7067899637367743,2.3554891570921788,0.01782492157474558,0.43840025415635087,0.1802106714144375,0.012064999286825084,0.6537655060651665
0.3238931384542591,2.8423720120698412,0.7100876220677771,1.6272214786816313,0.017517039170156744,0.44056721944085364,0.3258294354026337,0.0269811311774189,0.6534574241081508
0.33220454141758304,3.7983891092086326,0.5847201301980323,2.034981972864671,0.01500968875374585,0.43400206481949516,0.14754829449823037,0.024182036336757598,0.6531362537067996
0.32679910462882245,4.422084619930095,0.8120310442391989,2.9251034383196295,0.013218515803050872,0.7325472878885935,0.42687711870183936,0.01805723991917861,0.6539295364942987
0.32265729754435957,3.3995242765870586,0.7272758273384764,2.979547191106002,0.019412609215551067,0.26793452972282744,0.2348172701050228,0.031229352793189814,0.6536164889233759
0.31449108116787283,2.5877224078513157,0.4723403182591013,1.927907380111741,0.021816587338817035,0.3860955138981119,0.23312294023412514,0.019393134165357245,0.6540166219583726
0.3171620641755064,3.271220583917926,0.7482787008273719,2.997547570222426,0.022494261918597738,0.6094447552939831,0.2287081521436046,0.013194082456995814,0.6533627460149888
0.3059611551369421,3.3877065409192912,0.6135869036024043,2.93103565238699,0.014266333075106361,0.5087832612684985,0.2882836130215451,0.026504835623344675,0.6532461308619416
0.3185053882436704,3.6234983693224376,0.7005541402562225,2.7141129150453334,0.01683482796162856,0.38538624729171594,0.23185325971989626,0.02439539492020962,0.6537438723006684
0.29112030060715494,3.072575919635305,0.6023295515036038,2.7609684802146415,0.019032635212974967,0.5078726683936665,0.23166326352330358,0.020105549313559,0.6540588320527518
0.3121604927200366,2.9936668374687,0.9332919076875017,2.898050384406348,0.010414766247857666,0.645226222358525,0.19026579865470056,0.017968520378097593,0.6535505215279711
0.2949642753752639,2.449996276233206,0.6894634756575084,1.9485331350575825,0.013997550146567037,0.393338536323488,0.363934207980116,0.022460461601993612,0.654340121287655
0.3326475909915139,3.249398771395436,0.6664123457559699,1.8271537568486051,0.019141080595456186,0.6375768471371613,0.26906305643359557,0.011579416551230848,0.6536100531131985
0.32835483389142484,3.5903367677624223,0.8464625823016011,2.846420605773436,0.016378196271898095,0.5018677112810186,0.17205272770427288,0.016258163111460625,0.6533849046508727
0.3133731219011692,3.227415993971258,0.4047758167029989,2.4384782839876533,0.024057787557656553,0.4316267482110104,0.22059015518646125,0.0215788539256153,0.653343929892954
0.273275564195714,2.740787134578401,0.5442565905627874,2.7069037013634887,0.017355119073133907,0.807018204035318,0.35320320176014736,0.01788974840132383,0.6537144640108853
0.3605159285311366,4.07155098463768,0.8221967996068484,1.9982586512430265,0.021612466008775883,0.624857075852514,0.3595095610379609,0.016716844977634114,0.6538761481069705
0.30044296873602255,2.8092515110124805,0.44046696266960955,2.607014240124115,0.021244643078096037,0.6440580159823127,0.1670395963143077,0.020862686154160023,0.6536021781314966
0.3228698899079948,3.626196281572381,0.5445387667361632,2.463706810374559,0.024770898903694365,0.5152528563742159,0.23581581040962774,0.021571868204326286,0.6535897775703332
0.32020565136953044,3.789343404228206,0.8992045965670331,2.2976335173500937,0.014955509436933918,0.5844868574387911,0.28719722956250004,0.019197420347851567,0.6541082215436609
0.30205180160221534,3.027537984046664,0.6223349561461573,2.765780817391027,0.023917185318454673,0.5183803030315424,0.3276853518780924,0.018947208708674862,0.6537919254784834
0.2921584945203469,2.1350032113978585,0.6395451312612769,2.2321944945850034,0.01795468363413647,0.5072575788922398,0.19708052449657434,0.02163778919868721,0.6534206960389676
0.3514796466623499,3.665097369092519,0.8715439684900672,2.112713939250744,0.016151573584936376,0.451294790205653,0.1784246749701815,0.00451836380394199,0.6541460032040463
0.30600227194182306,2.922669271230203,0.6797365720436435,2.2122923471000004,0.015457534680658963,0.35642194211581535,0.26312070284686445,0.021603328814540673,0.6535029980812731
0.35210125933201647,4.076172252047186,0.76400937306587,2.4198731162608875,0.02267011867280286,0.45744988694259536,0.18171568256833856,0.008740166728478523,0.6537471985953549
0.31115048555725694,2.977460225066046,0.6790555740692191,2.8690916169662293,0.022021321604316302,0.7167513738225504,0.3152108521162224,0.02345117505671039,0.6536351218050758
0.32039304682384406,3.0704164002269874,0.6981456413261035,2.414178707715755,0.01246830132702208,0.4385297560224554,0.2111552177361089,0.030470036759816795,0.6533756116728207
0.34749403015393937,3.988725645915301,0.8675720697241842,2.1058205892051998,0.012429523873180593,0.5054021278930687,0.24429307959553276,0.012466868581547868,0.6533812863716169
0.30910189278382955,3.418152612155517,0.891003662559734,2.39001924981258,0.010658414571853488,0.541942431149257,0.27164745145585295,0.013958476633518221,0.6531165437632476
0.3172399603601433,2.9260547062906337,0.45660522752466026,1.9374640119385196,0.020240846664651008,0.3619094598982995,0.16215508614377655,0.020198614868239026,0.6534997887917814
0.3086395089228735,3.0122537627222656,0.7476635186979819,2.645473647318474,0.017222794847881213,0.9040061995026616,0.26730130890704246,0.014397400074758784,0.6532433150605922
0.3107961548491243,2.9981934054753308,0.5538322451379467,2.4540540816541725,0.019263281854457658,0.7913979600475967,0.28417457872282736,0.021564564421260733,0.6540217750344542
0.30997786225089813,3.3310895149807664,0.6252369932004035,2.6864853827123394,0.023039344654661918,0.4962117210530805,0.2271324798509621,0.012024469756351647,0.6533959874353285
0.3297264174325062,3.5296805739355905,0.6870541363429705,1.8687081024968586,0.012063412128392268,0.6304566201480851,0.294671669797396,0.023086351909572145,0.65370196483605
0.31005021770265656,3.071838144397105,0.6942251698930878,2.5006256112499368,0.020814592517501822,0.3153023308380458,0.30395167608538404,0.02315933794117924,0.6535648030949563
0.3271749395539011,3.2672746200694074,0.4661580654590636,1.7473504398481094,0.018767684445749694,0.3988900035645165,0.19101250093251215,0.021889112404455412,0.6536569276897255
0.3096712334653374,2.9290328097803515,0.6828429672482799,2.2690135858994793,0.017451538470701498,0.5642962700681547,0.20273154699482626,0.013441388928296024,0.6531280654926936
0.3416651968187964,3.9372856437094206,0.35251533614164976,3.0677790022918576,0.024279983073474443,0.38437621413036527,0.21060827247190209,0.015787046259600614,0.6533786625790279
0.31804933246483097,2.7757275311785623,0.5850246866102294,1.1844506952529488,0.013485757134939323,0.4709152751472089,0.2727767682097614,0.012035834025156993,0.6532488092849956
0.3279958085436774,4.014594613931076,0.6341905182269456,2.332971441563096,0.014669178650885845,0.690414947861957,0.3207944020555052,0.016737281833301136,0.6536248821583978
0.31097082876957827,3.4253733113560387,0.6471239265080744,2.1392584131781023,0.018104142690500733,0.2170624377054542,0.3362483063355902,0.025099231177347935,0.6534246056859352
0.32171406578990663,3.471553083702454,0.5940915119047262,3.007671428810076,0.019325582319785956,0.554408389748201,0.2400276814742098,0.014344393277483727,0.6541188470235949
0.2981326275878662,3.0923193299233924,0.6508632573259431,3.080328796590458,0.016730576044207145,0.5452262875990614,0.2384396162380894,0.026230274542335685,0.6538383711078124
0.33356865146580833,3.839791292608453,0.6495968325099707,2.1505057221119848,0.01759717720299222,0.4260405120290022,0.30633507074034705,0.022653378860632154,0.6528994985278244
0.31920408716199256,3.6010270370567254,0.8927770209793657,2.5646016498741155,0.01289218403368075,0.49616983376703927,0.27125258282264386,0.021118071239207514,0.6538624111166736
0.32449737719257504,3.666570015303161,0.46591395039749484,2.257908423925408,0.022279854240463658,0.5145182104331718,0.2035237413155834,0.022240401761336393,0.6541592328968668
0.31475447532252154,3.570327830908193,0.6220722443362778,2.240898295980851,0.018154380483839334,0.5769025214039827,0.23685664965035305,0.0125689615360463,0.653556517333884
0.3137245123130789,3.1384604146410147,0.5142072465887608,1.9140723526649346,0.02155461876352431,0.6322993475585952,0.3335295638516381,0.01676250513954859,0.6529083372163166
0.29880725614827075,3.4507117057745953,0.2763229601414728,2.8739706819890243,0.02974182567061192,0.7924371614814241,0.33078436150904683,0.013614620393461905,0.6531372436009644
0.32376726357060254,3.731157878275222,0.652634667799382,2.7962585845286188,0.020608739278749007,0.5417457944158727,0.37469701431594166,0.015369457419492446,0.6534773038116861
0.30649414166710287,3.702752134507085,0.8236236789242496,3.022940302556332,0.014106879400857024,0.45945935055170095,0.2835987713744867,0.031344534157959895,0.653190047249529
0.3065762387472066,3.1301369818196982,0.7606084316906836,2.621980269036892,0.018634349152336038,0.3084913041300723,0.2269489958971064,0.02534607961478681,0.6535797184404895
0.3084878761119929,3.272552754641815,0.7281458938096386,3.1450555195334617,0.023406003945692207,0.5841107243727368,0.305922929975174,0.020873478849192415,0.6532781266972622
0.30493894911152875,2.8350717893462307,0.5266443341921894,2.757134075944877,0.01576425810108055,0.7127560396569977,0.17968270054263985,0.017524880471283796,0.6537900063500596
0.32705342154506034,3.5423717452225323,0.7891805017503607,2.2332501288168896,0.019254835276306267,0.43943337905982105,0.27156313531187376,0.018025769428956697,0.6529347296346629
0.311529200317294,3.5091005260772294,0.8309320635921039,2.761042928117107,0.018314225122098852,0.7799858474695762,0.3430674968717674,0.027232125402140053,0.6536353622316883
0.27843593096996966,2.741238026655268,0.6422819159315042,2.59947335292684,0.016220021910196933,0.5323876583410359,0.3200753663790332,0.022304120300200708,0.6538200138839495
0.308162414009288,3.123964344086349,0.7456720125947282,2.914943669542744,0.022471400880931965,0.30431546792112146,0.23620524618296287,0.02032838118006848,0.653160028727594
0.301814569556489,2.484828159756551,0.3696927889537808,2.430982119967331,0.025698653320072335,0.5972442567802762,0.1526524849777105,0.011273637336639384,0.6529128662240836
0.28473869650416916,2.95083203927514,0.5555463960357184,2.5474067656013735,0.015311735240934444,0.1440350279934044,0.2513664610702171,0.030526034150113405,0.6529428946059249
0.34923596999790424,4.278120358574796,0.4167338918996585,2.5308328697671865,0.022070973574312685,0.770275452736966,0.22281135046128317,0.015023466321835367,0.6536364770595411
0.30363585710850377,3.6381111221110136,0.5057726427971598,2.05175728584626,0.01396895921888102,0.8565359604632932,0.34974757256232186,0.026377778299335616,0.653540956102223
0.35181954206300264,4.269673691020164,0.7096673168771805,2.404070390992277,0.017975847813348267,0.4854862350988991,0.24570826834856832,0.011666145832471565,0.6531710587308607
0.32050308572740716,3.768366594709679,0.6677146984748804,2.6709682060799462,0.016344955542999178,0.4563859377882688,0.2164869065373191,0.017371363806931012,0.653822254868651
0.328504199926733,3.318918002611093,0.772164685434956,2.240798287100511,0.020686241314771068,0.32612980716479123,0.2112641779484957,0.01972934640884508,0.6535495593702609
0.310499906277823,3.0646085549945004,0.7611561038597617,2.3759669779271606,0.014662261641055649,0.4822524999876492,0.22499221380609674,0.01920385871167362,0.654098674911038
0.30898613015839493,2.453505487071237,0.6998415167953687,2.239961801156127,0.01676883537029365,0.4244729254246825,0.23552761649621515,0.029661435300101673,0.6528943345940361
0.33306967546670124,3.24689325605885,0.7219417588556983,1.8987458705349103,0.01673102845850499,0.12504864771719892,0.3360208805850411,0.01592509158684232,0.6532706069781331
0.30970179170207324,2.6152186477225694,0.5083284876316695,1.7843579958658444,0.01688400734265201,0.49439410438436204,0.36010861674803074,0.019518234214578302,0.6537600478561929
0.32704212014122364,3.1589829472285955,0.47989031464723964,1.8970860588305434,0.02017839044822428,0.5847008460769908,0.23893183966655224,0.021199819793559317,0.6529879257236078
0.34579701993642353,4.164897507170958,0.6504851432098182,2.170548129591711,0.017517274969400667,0.49182043622720617,0.3024612700852082,0.02362020302580696,0.6535023025216365
0.3260461621257151,3.5669500641071625,0.7012045108549267,2.4614185362530794,0.022284655798037366,0.40424356762720093,0.22251362156748355,0.010538007351652908,0.6536852392073216
0.3504490185784186,3.9965525671980626,0.6642517956854135,1.7050366965063788,0.015502203173894762,0.4580519971931629,0.3640940422118186,0.024193922029149592,0.6534528851859865
0.31765359847155994,2.9599536948552982,0.5320373563845208,2.3986779020297915,0.021787813284583814,0.5477665360747047,0.24490286250559737,0.0250470655686518,0.6532214557465099
0.30577067055802953,3.38140547190115,0.6769586518539924,2.604699845041643,0.016032150617758655,0.4391544951052559,0.20905387191635272,0.022699823068011053,0.6533318431056525
0.3175011029389473,3.656109380086137,0.38941223268340647,2.681748014700696,0.024377451558292372,0.5793336768213224,0.27105455333642114,0.02479662436353015,0.6540091801474202
0.33869969763704133,4.16871110993487,0.6402095335333993,2.228473421204183,0.019101222131430024,0.46199907151783215,0.1487325867365199,0.01605291015090652,0.653797718388155
0.3179256089331669,2.920076730937606,0.487320635099589,2.2375466754338404,0.016705812523517664,0.3383575944886881,0.2120530925030013,0.02405809042374042,0.6533482600089547
0.30325267527572763,3.3613143485991555,0.6014736065529668,2.862219850925508,0.024480551870825935,0.43477619302159104,0.21419909683542082,0.018548844409505067,0.6536608478398745
0.31182174390995016,3.1490677858574476,0.8302090272401161,2.243894943835372,0.016471031454134817,0.5888190810719158,0.334151778648399,0.016832258674520453,0.6537246392649061
0.34200234780904276,3.700876879784256,0.5421014122281639,2.174498086320925,0.01633041866706086,0.31609372453807805,0.06604635269803438,0.01876603055522637,0.6535419655810649
0.32134864037046773,3.599507581395228,0.6884194585109735,2.97437454795672,0.019830037959638058,0.4569348858254495,0.1548379735051269,0.016366194136167394,0.6531900521365147
0.3189062541355609,3.1573126485878156,0.9528665032686785,2.881624543241078,0.01908868326639282,0.5510093232025737,0.20731376482390848,0.016795698858004304,0.6535912733940686
0.2923534483980755,2.620320436170622,0.8233288821212696,2.562514689619539,0.013552595735399454,0.38547971269247616,0.18506820638623156,0.02670073394954741,0.6538718381452865
0.31945638807843174,3.448899022104171,0.5130669264721567,2.079697366037929,0.018729371233355756,0.7223401330680577,0.2645272215899676,0.015715935646289803,0.6536171100997074
0.29104797138618155,2.6285960321412607,0.6093934941017852,2.677658717016693,0.01972890831172943,0.3792240567146765,0.22214965295747158,0.02551598064184992,0.6533796418424173
0.3244340003480993,3.0655974147789795,0.902970179541869,2.086989957965419,0.01643551489490705,0.5777496565854743,0.12031025051147948,0.011528912921834895,0.6534481091617749
0.345444278787848,3.6678384004745923,1.1377406832158863,2.0027734350425628,0.00915356370867765,0.26964078163084226,0.12661255026087803,0.009689296476850406,0.6537336286831343
0.30053003527669997,3.186894646823916,0.48147075188707944,2.761767624440261,0.01657794780248632,0.6328883563439633,0.1877387214763085,0.024049887068719744,0.6539179123817713
0.29360175361138025,2.470988306418145,0.761844724520814,2.809334106532365,0.018740891378757004,0.6861477377408973,0.2680648789357118,0.02430520430173164,0.6535176113504733
0.3066121071415198,3.488256243722219,0.9651715676144647,2.5574623772755185,0.012752659240271618,0.6803061135260725,0.27522512562131096,0.01510207260126646,0.6537483773639291
0.3173266075861061,3.413347732646157,0.8007552299613192,2.7352831814805256,0.015158811776502393,0.5397505888919653,0.30131297484862746,0.016409762648776922,0.6536202689761987
0.298544936590041,2.7141873365264013,0.5716874844670689,2.010614606984862,0.012975336026528117,0.4655712537233615,0.23380574622021105,0.02596372013903697,0.6535290256817554
0.3244312536339306,3.5002082941932766,0.4416680033512025,1.7485669886395256,0.015379676210039613,0.4860269473876994,0.34370506015112723,0.01633315934258234,0.6538736668160524
0.33853590832221486,3.3799858022333953,0.42524293431151544,2.1224300165647083,0.02673037580014575,0.4999590613296294,0.2350282186860682,0.01797636106739674,0.6535902434870343
0.29726011155523197,2.0311564197359187,0.42356715420939184,2.2701012027461305,0.02049503992902808,0.22380242360918084,0.20260068151572086,0.019082475192203657,0.6537128155102124
0.32054907551813516,2.9541689192137426,0.6622783159317486,1.7062397360546604,0.012994436758624672,0.38888867521172565,0.2861522183415081,0.023779417127484572,0.653638917080614
0.3256481637121884,3.277315738545672,0.7019925178285195,2.1015222155279893,0.0176790853777848,0.6453267156907301,0.2887759295093616,0.01980675840502912,0.653683549609916
0.33004014079860816,3.730855562448787,0.6728751166438303,2.6036782878142657,0.017143148150203014,0.6733836640562005,0.32073228224795924,0.016193255022557276,0.6540522519814609
0.3188382935915729,3.1172001974025005,0.4815794349675163,2.2348817622778223,0.023439189103959257,0.24704958134531907,0.24022281508472795,0.01626962000144527,0.653868355379498
0.3225523798165041,3.5650420346317215,0.3265013734324909,2.458106768507572,0.024879056951273123,0.3787794697889696,0.23973022392264082,0.02209499488604248,0.6537608218521026
0.3261641378893178,3.8396512037394057,0.5604284605671788,2.909049191726329,0.021795321947561164,0.3958290027659184,0.25936883958708545,0.02611756274026455,0.6535192116169093
0.29284882480714297,3.032306091513814,0.6608038741845228,2.6932558543171616,0.018636514444095958,0.32548840026913184,0.2159837572785552,0.02412192500419231,0.6542011461509942
0.27712541415549063,2.5887135834384685,0.4970080737482099,2.530588366826996,0.017860707154878617,0.5705986854567322,0.17353837049995238,0.01626073212805578,0.6529151698731227
0.3148111362547517,2.8990344927370626,0.7541080210238613,2.0482474737232903,0.013725332650727229,0.5692066596237207,0.15572371818121467,0.015178923820348527,0.6536587836156459
0.32175616929529893,3.1333100370797573,0.7710412011037451,2.1784520977892035,0.017537336347352418,0.6644331149171678,0.2531889261586336,0.015614501107064329,0.6537163460622932
0.3133017070948917,2.9935512496921604,0.4227932415940232,1.8997021197106685,0.023634894359932327,0.4106318997147933,0.2966005111467711,0.023171890082526903,0.6536099048460547
0.30890935117906604,3.6043073554678995,0.7004092367965405,2.969145347432129,0.013495576667650142,0.5621637800967854,0.24657373534376467,0.02512603375329918,0.6532868875131689
0.3421196616635733,3.3658743768283634,0.5226187317773577,1.455926864419678,0.017748069095285528,0.38702359754597515,0.14393165007930475,0.021594873738759943,0.6532539879937366
0.3387175604276942,4.096258040530963,0.6384913220879285,1.6576445744676327,0.01676989827756436,0.5703998452283472,0.336031985580012,0.018325795551762912,0.6538282971495168
0.2962424421333614,3.07277275476374,0.3935819996687826,2.604582773717532,0.02586328504491225,0.6134313574725307,0.28080720483536775,0.020489205340021025,0.653666716319505
0.3291910371654604,3.7697093627370357,0.6940091522079395,2.307700772078612,0.021522363891677505,0.513024096379009,0.28324055614916893,0.020725096473262164,0.6529202451746214
0.30556315206771906,2.607399346834373,0.925061685657586,2.217389194271428,0.014497338909467975,0.6961051678094627,0.2280958180006729,0.012652934392496679,0.6537139566169478
0.3341677072893046,4.009484563199555,0.6930793943313545,2.380424627549731,0.014055854822372524,0.5041229086239442,0.23637565923228215,0.02361534810847872,0.6532549942356944
0.30556894478516194,3.0874399044871264,0.6671897359884231,2.2984606412052733,0.012767242935500776,0.5354590277569736,0.29628874233832225,0.017413545738043892,0.6531844315113382
0.325205720053358,3.476671629099002,0.3108037585382308,2.765284792746521,0.025633800259067974,0.37993389657204857,0.2271357275241923,0.025892583788529978,0.6532989403490136
0.33995331744518986,3.993525589171736,0.5593360680284983,2.4084555705371984,0.02494978873420448,0.45749145304026473,0.2605436138459208,0.01489996477100666,0.6537145392510446
0.3066067821845077,3.681720557756521,0.839202846088619,3.1720109847960574,0.01618264759430351,0.6096076025616601,0.2577541623664725,0.015498394041492308,0.6534987162025478
0.3292199996935551,3.556834397480885,0.7262408869378992,2.2206311542121355,0.02117436888254413,0.6234168046653069,0.29129739043592023,0.01954983638227981,0.6536874823702923
0.3154724018450595,3.821561639360946,0.6371148597666565,2.4387945561923403,0.0201647510766239,0.390491737315446,0.3048322229823419,0.016975042154288293,0.653822630160492
0.29383704869301835,2.6458675760170456,0.8165429027155385,2.8303332558897947,0.020294265432798084,0.6200703767723392,0.2611589738052308,0.028711753180323325,0.6536897190573453
0.29485839540122616,2.5680827159678445,0.8193479766663658,2.7794689593431943,0.02294808112086465,0.514095070905855,0.2748159993792284,0.022331691691192007,0.6539784884624076
0.323693921232815,3.503237421507448,0.955965070961278,1.8692420953957058,0.008995527678424294,0.4619457347044033,0.2399018620366309,0.01289555820856986,0.6533369631299931
0.3109751624008099,2.9921155325705175,0.7772453542674944,2.898662330371971,0.015559757640859382,0.47527591610672815,0.2122059849591425,0.02494877955456219,0.6538278649888796
0.3223426325863776,3.4450975449593475,1.0729517946138591,2.887560560023644,0.013136494557412729,0.4604765366838405,0.1916965194353104,0.024598057099934574,0.6535031909772359
0.324411859527124,3.272510186922239,0.6158896167777045,2.305465059543896,0.020572434229337085,0.6259668458479649,0.21134742830793948,0.016211576740083472,0.6532105477232648
0.2925930675194181,2.5255442254889635,0.7348748079926721,2.3919162924594657,0.01571844887008457,0.48199101619587886,0.25291146401281517,0.02582106210044262,0.6534713285773189
0.3332453675617852,3.4003549170596474,0.8223985489488556,2.011834304189415,0.015440852786072469,0.3090532116964555,0.2681676492021093,0.014639198561270725,0.6528364572500871
0.31519538162065003,3.016939756519289,0.5143163337504228,2.2939073754888115,0.022583955650505645,0.4073741625120118,0.2832420613536474,0.011381939644206524,0.6531086933219626
0.3083956808889596,3.232967104819294,0.5876079653321256,2.152436344000858,0.014773410072810156,0.7439517596151115,0.26390882917264097,0.02098371028694037,0.6532740898915271
0.3340667168525406,3.852373676769755,0.4740627382665554,2.731077359398594,0.02562494959099845,0.583221833497186,0.22286232822816465,0.017031981155712094,0.6537851436832139
0.3019555027831837,3.2309802807750603,0.9010289844731068,3.2711125239341197,0.015374391077440916,0.5518492020947088,0.26398806697877314,0.026911392523099015,0.6529548174068573
0.28658275553590373,3.0015025381759335,0.644397828710916,2.519805481019594,0.014539942487300814,0.408778127903597,0.29849247573420035,0.02805058026843482,0.653305669576346
0.3008309968385613,2.5080120723939445,0.788332676322165,2.2977552595962374,0.018184945062484532,0.6100521391976139,0.2614399394009134,0.019410562509296972,0.6537530254682875
0.29662020759747026,3.2461157510781544,0.8199558379212193,2.7232199895099223,0.02410841506867093,0.5734785956569608,0.37155950473195776,0.020314303451366585,0.6530972113782446
0.3198601602237831,2.859327809887639,0.605551641198876,1.7901068377909293,0.016690201820641584,0.5288975359496387,0.2966196009446302,0.020103964494060465,0.6534036944996853
0.3141669416348383,3.4389760344278906,0.6608690860719033,2.4045052466404315,0.016878371341187817,0.39606786370852665,0.2316673338631163,0.013954187497032786,0.6534077084596444
0.29926658138185935,2.3951972054596626,0.522828116648635,1.9657833041508075,0.022283179901173854,0.4047068109842545,0.2799463529512901,0.010943924568082632,0.65336042369374
0.2941335471279309,2.0281215381272863,0.54252635058238,1.9574087106402465,0.019891761203507326,0.3446607440161239,0.29198475361359555,0.012851715902670435,0.6535528592831887
0.3171167294848287,2.69406495147459,0.7229974438037721,2.7090050136041506,0.019205275452797942,0.44098223214907956,0.1992406946575136,0.024613965765849923,0.6532326775806284
0.3268600771325975,3.9024279749582194,0.8912650524353096,2.3098466783873555,0.017705669446814308,0.4368037679262231,0.41616152797622596,0.019445746172547494,0.6536851166245193
0.33447405084098114,4.029330294149825,0.7003699787541146,2.2495513515034227,0.01875133312240101,0.7798714665286828,0.2755621909644069,0.021001322555862928,0.6537700526808041
0.2951437483200786,2.538282246102815,0.5351759834573835,2.650698769134848,0.022875935343923914,0.47364998469505476,0.2686054379121399,0.02711445983241316,0.6538212727227056
0.34782697609548846,4.272703746521646,0.6824211905444199,2.3434037938374765,0.02591904646969247,0.3671425469591297,0.2518631421465125,0.019220016512420838,0.6540519766333875
0.3535007564954328,3.494986185770814,0.6304606448162848,1.9797765946850552,0.024240247269492664,0.38858062831742896,0.2577643669612921,0.007150999717266286,0.6535986144542357
0.3115104550299838,2.6792770565768946,0.6211988309790661,2.238212748781729,0.014763839660704901,0.45984734241304726,0.18164262989922128,0.010520875784826529,0.6533535429936179
0.2924755289975855,2.948753869795252,0.4423085755753911,2.4814084030248864,0.01987495646893537,0.5168291186421954,0.20228439314369867,0.018531192396134006,0.6538761049279791
0.3432262890191622,3.4817102605171786,0.7113836988547879,1.3202739620488395,0.01895136899621661,0.4742223087554087,0.31988016627323823,0.015561448680523723,0.6532105757732843
0.3048782478752029,2.859677492922462,0.5761720846457391,2.433919506775543,0.024966583018370153,0.3900007923746101,0.25226866080987026,0.017917632953000175,0.653277181404895
0.284898253736465,2.400515211268586,0.6728321135708993,2.6707836294558485,0.020023783021365555,0.45366484281487474,0.13607660096660576,0.018912466947828045,0.6541600081422037
0.32334496408189317,4.144317813542488,0.7359849469957005,3.180124965711408,0.02326418027299067,0.37137986656485605,0.3139603502789355,0.023846405020731133,0.6537291408694323
0.3183226654312104,2.9135652041654616,0.5959105254962846,1.9454174787017156,0.017820187078021542,0.5326659139582571,0.2813939513013605,0.018029949132812223,0.6533407276993026
0.2889346480422102,2.9366064208037175,0.7542539758786767,2.585064300529537,0.01359807506356648,0.38511171039928316,0.339887416289713,0.03060808484790993,0.6532029431624431
0.3188256629685941,3.5576861154410455,0.27171492104597944,2.642080128015664,0.02296424561777332,0.4797378861085879,0.18625136379202356,0.02075573381874156,0.6530547037089024
0.31702231288251204,2.990336038049621,0.9124815346227462,1.6249911874602407,0.019660325838685825,0.4671619383340288,0.3348318828923732,0.018229653846281967,0.6538960670426611
0.32630659309151455,3.4725112054773843,0.4050123082183954,2.536199853059015,0.023028460099640793,0.22006010625674255,0.2200445615172889,0.01837765751274318,0.6541666003210804
0.33736688299116085,3.10896075981664,0.4691726662561262,2.0419337248134934,0.02361083133917407,0.29246912068780684,0.1958146849947943,0.017769121649866493,0.6531074865901116
0.31324582206243956,3.516432429340103,0.7970434777249857,2.9478561459007286,0.016435339090044097,0.5919877759325669,0.18533706827605617,0.014346636998474417,0.6536842229150616
0.2966772552804341,2.792568938456498,0.6903583317723019,2.722149795108935,0.022686539808623618,0.2195544232356103,0.27276062739748685,0.023601251746707,0.6537156493565963
0.3035725995253806,2.957486343583283,0.8959008883089821,2.3784011556277846,0.01233769337744623,0.3351275371057951,0.243469760977918,0.01835528472400335,0.6532821730715199
0.3046108193338028,3.408310578707124,0.5110704572296838,2.7133680408039407,0.019496544142567965,0.6463733747381434,0.43323299299130713,0.026771254645321766,0.6534497637735948
0.3347678970136019,3.144158373455888,0.6844431332332955,1.9095655496731547,0.01866571906243855,0.5596437655363652,0.12961323942971997,0.013222128579448798,0.6533651503158246
0.2922684923072114,2.5662502580636577,0.4450549454859126,2.718813051102411,0.024040750747143295,0.4708852105736521,0.23918484555437472,0.010862137631398584,0.6535986367159256
